value_id,value_type,value_content
val-sha256-b4c48651c677957ea4a6327bec211185e4fa1bd077f0cf20baa04ea3075ae798,affiliation,"(Principal Consultant of the Semaphore Management Consultancy, Sandyford, Newcastle upon Tyne, UK)"
val-sha256-e967fa2e1b476cb3610ae66c5e1aa8b8aed4253b50242cd6558818151183ccbc,affiliation,"(Senior Lecturer in Economics in the Management School at Lancaster University, Lancaster, UK)"
val-sha256-58f93ae84c10e6de6325bc0a4e2eeab6b17e9ae18328ccafe168cb1d525bd64f,affiliation,"(Head of the Department of Management, Keele University, Keele, UK.)"
val-sha256-1e3d54c1133a3fbc613594ef7d76d73058aa7856b629ddeacb693c1b5a86b229,affiliation,"Department of Management, College of Business Administration, University of Nebraska–Lincoln, USA"
val-sha256-f5a9faf4c225aad8a72251718ef060d220919e7ed7c836431654c0a4d244926b,ror_id,https://ror.org/043mer456
val-sha256-463258dacdfb3c1b36ed04accb9f0598c5f425f07558bec3156f4b098fa2cb56,affiliation,"Partner, The PACE Partnership, Guildford, UK"
val-sha256-fec1cf823172626d9688cc964579d949c6341cd8d34275b3d33f1e78da2aed50,affiliation,"(Lecturer in Management and Economics, Newbold College, Binfield, UK)"
val-sha256-d61aa83f7a32b573d75a254717b45e8908ea60fb9fd0d42201dcbc1134a04e48,ror_id,https://ror.org/0312t3r96
val-sha256-6cdd23901472a82590150e31e37590990f107ec1dd38ab5adc4f51790737886a,affiliation,"Birmingham Business School, University of Birmingham , Birmingham , UK"
val-sha256-5877ef9e1674f05d25b492aef6394e613939c927fa040f2800a3703cb2311e09,affiliation,CNR‐ITIA and Politecnico di Milano
val-sha256-6cefd499186c5980b1411e22ccbb65edd48209a4c1b28241396fa075173e0bf4,affiliation,"Politecnico di Milano, Milano, Italy"
val-sha256-15b328d2de7d3c69bea8cdf9dc87a2ffab8ef118cf053efbda8670c34329f28e,affiliation,"Manager, Intel Corporation"
val-sha256-984a26f5d1b5daa76715cbc4a42e2d4aad16b25991a44abf9e076ebcabb19c56,ror_id,https://ror.org/058cxws58
val-sha256-c7c53761858ced9587cdedfa3ceb812277f011181294973493a88c9090a844e6,affiliation,"graduate, Fachhochschule Bochum, Germany"
val-sha256-4ff65da29739490681b18b3011832b668c38c9c646386d7c0a198c5fbac6a746,ror_id,https://ror.org/04x02q560
val-sha256-21321027b84180fa16aa781a935405c4b5404569511c8fc6c334c5cb245885fc,affiliation,"Senior Lecturer, Business Studies, Manchester Metroplitan University, Manchester, UK"
val-sha256-232b22c90fae45e2169fbfea6599c193511a5922eacc7df668a1d0fc5da7a5cd,affiliation,"(Senior Fellow, Science Policy Research Unit, University of Sussex, Brighton, UK)"
val-sha256-c196e6c83f45f3ca2e30cdb1cb9e873a7089b9debb2836be39429e1a080c0df2,affiliation,"(Sheffield Business School, Sheffield, UK)"
val-sha256-bac5294144598dda2807a74e38ffd6da92a7b18d0e649be3a8e64c5ddb0a5661,affiliation,"(formerly of Sheffield Business School, Sheffield, UK)"
val-sha256-7646a730725004b9690da692a72100b4947917995cf867c4f165fc426227e08a,affiliation,"Professor, American Graduate School of International Management"
val-sha256-8c240ad34b05f0f79d422a76b6a057dabdf85818e88738cd5a452e5124c95b31,ror_id,https://ror.org/03jab8886
val-sha256-f3d0f866ab163168e0cdc845d31ad02e18907c096a2a83b631fe3eefe8d3969f,affiliation,"Research Assistant, American Graduate School of International Management, Thunderbird, Arizona, USA"
val-sha256-03352878422c9646caff85df9f8c45c716deec02f14efbc3a91e44a3c0cd39b5,affiliation,"University of Surrey,UK"
val-sha256-4e6cc76e69f4801ea5d603a1e794201869e435d530454484e8f52b3ec3ec6379,affiliation,University of Plymouth Business School Plymouth UK
val-sha256-b26a7cb61146fe33cdc920d08da665d7e159a3e75b18feba2e9bda1ebb9a1f18,ror_id,https://ror.org/008n7pv89
val-sha256-d58a44a60485a3108c71a7caedb7e9168cb65a47923138740d444f64d5028e33,affiliation,"(Transquest, Atlanta, Georgia, USA)"
val-sha256-c33ab0e0d59bb8d481ba5e7cd2a1141e9b03b8385586fcd8bfb07473b366a942,ror_id,https://ror.org/039swsa61
val-sha256-7c6efb7df8c128192c09c9acb19c601b8b5cb80156ff10d7c341ddfc68fb816a,affiliation,"(Independent Consultant, Geneva, Switzerland)"
val-sha256-68a664347657efbd697fb6d481832aacbca1eddd3928761b63fbc368d81e297c,affiliation,"(Professor, University of Huddersfield, Huddersfield, UK)"
val-sha256-19dd202875e609a4690c446d7c7fb0f0f0105af0bd02642df11ef4be228f525b,affiliation,"(Lecturer, University of Bradford, Bradford, UK)"
val-sha256-ce11e69a79b049c6e5ac3adbf7645da49e80c26f4db5f6764c338bd45ad22656,affiliation,"(Toronto‐based Management Development Consultant, Tamrock, Finland)"
val-sha256-c6cc31a96b42f23c70ab8021457ebebba65cee04ea5313ad59e0240539320c7b,affiliation,"East London Business School, University of East London, Dagenham, UK"
val-sha256-66fb38cb12d706eb99a2c11601e14ee5e4e4968c988cde7667c4eace942f11f7,ror_id,https://ror.org/057jrqr44
val-sha256-2d428a2defb1a0c8047d59f318da6f1eeaf281bcee7d087719dfece555b6ca75,affiliation,"Cranfield University, Cranfield, Bedford, UK"
val-sha256-6b232a2666ae94a5c7679205d784cffa633f6631a26de95847c6a2fa911b7394,affiliation,"Texas A&M University, Texas, USA"
val-sha256-36e21ec2f11d76a0d43ddcddaa31ffaada5417abb179577cd537366bd8d7d34d,affiliation,"(Williams School of Commerce, Economics and Politics, Washington and Lee University, Lexington, VA, USA)"
val-sha256-54ebaa65b3dd419c5b8f6fa123d7655c986cd48fa6c8fd568375df2d38f7bfcf,ror_id,https://ror.org/05r9xgf14
val-sha256-345f9a05c30fd33ea4cb027c4b48ed5fd5edc0ab1da1895f1b74b4fa3fa4cbda,affiliation,"(Teeside Business School, University of Teeside, Middlesbrough, UK)"
val-sha256-89f8393d1ee5d7c36e19b6e93458c3c18e5b33b4784ef065331a713da9c9a22c,ror_id,https://ror.org/03z28gk75
val-sha256-dd448a9c6acca655a361a9f4d72f8fa44c020c4754830e71b68634b185428c41,affiliation,"(Assistant Professor, Graduate School of Management, Korea Advanced Institute of Science and Technology, Seoul, Korea)"
val-sha256-195ef4c383102c3150af18bd1db5f81dabb1263b6e5cd8e51c02c422d64df26a,affiliation,"(Department of Marketing, DePaul University, USA)"
val-sha256-94bbf8802e0363ce1af87fe2399df3475c45d4d7de6f2f11bf708e103cef22b0,ror_id,https://ror.org/04xtx5t16
val-sha256-d0d5fe8b36216a6759b4d0ad2a9d7cddcfc585ad3140b072334589935b9dd5be,affiliation,"(Professor, Strategic and International Management, Indian Institute of Management, Calcutta, India)"
val-sha256-1a0ceafa06873bdf68d9198c214ca79279988f1bdcd836e42f1a4a53e9978d20,ror_id,https://ror.org/02zhewk16
val-sha256-99de103b44e28e7b7959e812939ec338034fb5fa2c9a32b6e5e87c21ad60c6a6,affiliation,"(Department of Industrial Sociology, Potchefstroom University, Potchefstroom, South Africa)"
val-sha256-b62521d09c7fff934a3f1720be11ba5e366573118a65712403ad1cafcb9471f3,ror_id,https://ror.org/010f1sq29
val-sha256-227d1887bc61f6ab3f21d1158e702273ee366952d8e83e543e30a40f661f3cfb,affiliation,"(Senior Lecturer in Business Policy, University of Bradford Management Centre, Bradford, UK)"
val-sha256-bcbedb6644c673543e945aa1c9afa81808e23877554f10244dd7db58ec9b576c,affiliation,"De Montfort University, The Gateway, Leicester, UK."
val-sha256-526488784d906379f3a2d17388e803e4e77e4a004127de2bb501a990cf11fe1b,affiliation,"Sheffield Business School, Sheffield Hallam University, Sheffield, UK"
val-sha256-d51f9c6f1000cad157f6a8c7bfaa14461f26d842290cab552fe69a084eb0e778,affiliation,"Sheffield University Management School, Sheffield, UK"
val-sha256-8a4203645ca3de31594df7e42bfc70c9a23361a3c1ad91a08ee74e15884eae45,affiliation,"Department of Geography, University of Sheffield, Sheffield, UK"
val-sha256-faf53afe137c03af848639b46b37aa5b501c673378e2569eba389cf4ee2227f5,affiliation,"(Department of Management, College of Business and Administration, Southern Illinois University, Carbondale, Illinois, USA)"
val-sha256-a2dd841558e1f1b4b1c9e8d90aebe7cb4b7c10f009046b000f46d01186f7027b,ror_id,https://ror.org/049kefs16
val-sha256-2b4f6e1c17189cdd01ab0ee49facc72b21049875a1a7f50743d595ff2145ece9,affiliation,"(Department of Marketing, Fogelman College of Business and Economics, The University of Memphis, Memphis, Tennessee, USA)"
val-sha256-0643e0a9d7aad8c7eec7a0518a4f19563d63213249041bb072af483947fe92a1,affiliation,"University of North Dakota, Grand Forks, North Dakota, USA"
val-sha256-5347c3fbb1eae38a9aadb19d3e4135a7b09af2ad9b403651f98f998a96722c76,ror_id,https://ror.org/04a5szx83
val-sha256-a73d4630bb3efb73794b7034ba7bc47362657b59641a5292523cfaf28fb92779,affiliation,"University of Central Florida, Orlando, Florida, USA"
val-sha256-e57362348290acc5a9b9dc8b7d78a8eceb16e497968450b0b4470fcbfd6e6f1c,affiliation,"Twijnstra Gudde Management Consultants, The Netherlands"
val-sha256-2a3b2c0b2b5bd887e78d1b93cf619a00cc0d2b61f41c241cbde0cb99433d78b1,ror_id,https://ror.org/03nawc604
val-sha256-0cd51e334b2cfc3570c5946233324c499324032cc9f0e2897d33629b180826d9,affiliation,"Eindhoven University of Technology, The Netherlands"
val-sha256-84db6b69e6461ae15681891ed82b5bec632cf30e3181eb9fec9595cae00a14d6,affiliation,"St. Norbert College , De Pere , Wisconsin , USA"
val-sha256-72c9d9d291fb4ab5cdde99a7f23ebc3da064919a41149363a6423fb863c4e41f,ror_id,https://ror.org/01hw93t68
val-sha256-ee55c4cd934ca808a608ce697d64b283e8477fa4dc822a0663eac20a84f137dc,affiliation,Illinois State University Normal Illinois USA
val-sha256-d6539fa37dfbc4f6a855e226c888cb64577faa8078d09a056d5f244f434ab4c3,affiliation,"School of Business, Hong Kong Baptist University, Hong Kong."
val-sha256-71962be152424c0435052830cd800110f675f50d713fd186a1d4af4119aa4251,affiliation,"(Management Department, Grand Valley State University, Allendale, Michigan, USA)"
val-sha256-e6236b579a0d3f355c4d168998e53055e7c4f298bb98d30720ba717a0749cdf9,ror_id,https://ror.org/001m1hv61
val-sha256-88d67f711797878b487c4144018a593418c19ae1c44d3bc363f5d05118cea106,affiliation,University of Sunderland; Sunderland UK
val-sha256-47b4e9582a4f57a7b28bb9d31c27d786f8af898d49b5e914fa9980812751477e,affiliation,"(Linda Needham, formerly RSLP Project Officer, Information Services, University of Birmingham, is currently Head of Records Management, Birmingham City Council, Central Library, Birmingham, UK. E‐mail: Linda_Needham@birmingham.gov.uk)"
val-sha256-fb0ef713149d32b11cc1c14671e0bd847110046ca7b366dd022f5ec00f8da9e7,ror_id,https://ror.org/04dm6ed68
val-sha256-54a5b11371a6107a7c6f81785c771b4fdeabf06bfeb2c36e49ebba34463d8b9a,affiliation,"(Dave Maher is Technical Director of Applied Chemicals Limited, Coventry, UK.)"
val-sha256-cb4b4f0f6f7b4834cb261bbee0832a60570033a188e52b45141fa397cd7abc42,ror_id,https://ror.org/030nd5313
val-sha256-635ebed04929efa5659c7151b9259054b0788caeca9697ca39ff41c32635f1d4,affiliation,"(Mabel Blades is an Independent Freelance Dietitian and Nutritionist at Nutrition and Dietetic Services, Rushden, Northants, UK.)"
val-sha256-cd46e00ba4d41878b8c1d91bdf76f920a352d1390ba33598d090df482e4aecd2,ror_id,https://ror.org/023zt9146
val-sha256-a16b5e24cd5e12c9031daf3837f17b2c79b5551e2e14e274a3aa6fa861567a95,affiliation,"Wallace M.S. Yee is a Research Associate at Cranfield University, Silsoe, UK."
val-sha256-f756cc87f18aba7a0570c8448e08eb316febff1f35d48cafb6fb29d8c2dc44c4,affiliation,"Ruth M.W. Yeung is a Research Associate at Cranfield University, Silsoe, UK."
val-sha256-6114ff47ff3d93dd909d8f9694526f4d329bb2791a787f024da1167efefa91d3,affiliation,"member of the Faculty of Business and Management,University of Ulster, Northern Ireland."
val-sha256-767c45e2acdaf847f8157bbc7919edf28fc62e14939e788a23a37bde0d31da40,affiliation,"(Reader in Educational Development at the University of Luton, Luton, UK.)"
val-sha256-85fefb2835249c0494d073eb8fe080910ff954fc6e1174e2793c5f1151b91196,ror_id,https://ror.org/0400avk24
val-sha256-6ec1dfe1f2a77cc80447426abd34748ba1ea8f20525a899292d782643e0ca36d,affiliation,"Chief Dietitian at the British Diabetic Association,London, UK."
val-sha256-d0d422671fee3a6934e048a075f98a071de67ddffe94a40515a88b8bbaecd376,ror_id,https://ror.org/050rgn017
val-sha256-f29e13df2443700cf98a8da6a926005945572bcc0803a9147b2a4401dc378e54,affiliation,"(Professor of Nutrition and Dietetics at King′s College, University of London, London, UK.)"
val-sha256-7abbc0ec99d89278d691b45917c6895506d224255575e0b797a571b18f258cf1,affiliation,(Community Dietitian for the Hull and Holderness Community Health NHS Trust.)
val-sha256-38615ab70cf450fe02d4186acd576890a0d4a9e468b8dc1736e3bc56a036b02a,ror_id,https://ror.org/01776ep11
val-sha256-e1bf400117b9cbc4b4752a302f27da4c847d54583b897fd7a81837319d089263,affiliation,"Department of Applied Consumer Studies, Queen MargaretCollege, Edinburgh, UK."
val-sha256-70176f52d2e5a5a6eee77edd7561e0fd5016d7bd5286c90552a41b4532556e8c,affiliation,"Senior Lecturer in Food Science and Technology at Manchester Metropolitan University, Manchester, UK."
val-sha256-e1e7d18147b7592a096db9bf6db1174c1b95faed93608909aafe3b908e822715,affiliation,"(Principal Lecturer at the School of Hospitality, Food and Product Management, South Bank University, London, UK.)"
val-sha256-9a58a4444682583ed5c8e115fcd3dcd34f892c573520fbf90cd3881888c70dbf,ror_id,https://ror.org/02vwnat91
val-sha256-8eac01ce76927607ced3f105d2c10d176c3416f4ac94793ba698e2997d2db1dc,affiliation,"Adviser to the Meat and LivestockCommission on veterinary matters covering animal disease, welfare,veterinary medicines and meat hygiene at domestic, European andinternational levels at Milton Keynes, UK."
val-sha256-c80433ac3b5c02957c193b4e34c6a334c21694b2c116945dd54d17f46b329ad1,ror_id,https://ror.org/00qy2eq52
val-sha256-6dca9b84a8864a3d58634b1bf008b10323858794c6cf61abb8916a76e5cb5b8c,affiliation,"Nutritionist for the Meat and Livestock Commission at Milton Keynes, UK."
val-sha256-555804e2c5abe4bb703c404cab76fb6affccec5817ad2bf4aa630cfa42f084d5,ror_id,https://ror.org/04z1e3n06
val-sha256-fd88b238d7e41448230e07aff9a8f02df5d0936c3e24ee29c87d729ba20dc138,affiliation,"(Senior Lecturer in Food Science at the University of Humberside, Grimsby, UK.)"
val-sha256-4c932b51f82a7ced8d843bfa80cb2b9d77b439d836f8077e886590914334aa4a,ror_id,https://ror.org/01jw0fq74
val-sha256-ea8997f938acf9d32673a30e66dad0c28a2f729d13238b81cfac79703a0bb4d3,affiliation,"Senior Lecturer in FoodScience and Technology at Manchester Metropolitan University,Manchester, UK."
val-sha256-9d5f402a399a0576030fc026a9ed63c9b7052562efe04d521b7e72256846a30f,affiliation,"(Senior Lecturer in the Department of Food and Consumer Technology at Manchester Metropolitan University, Manchester, UK)"
val-sha256-648b052742a44447ebabc65ff8e3e6be74982abc50cc56c81ce63a1147cf1ef9,affiliation,"(Group Chief Scientist at Nestlé, UK Ltd, London, UK)"
val-sha256-45677d7b8f0d1af176a047bbcb1d7e0238ba1ba6cf9c72ee109658ca34fc5fc7,ror_id,https://ror.org/00knakc29
val-sha256-626eb3ac8515f4b258bf81e3e402b5a2d7f9368652d1ff692058890cd99df56f,affiliation,"Lecturer in Mass Communications, Centre for Mass Communication Research, University of Leicester, UK"
val-sha256-fa3d54dc97e69ab5f3c13978480898fd88b09099886f3f3e423d8b5f13c3fcbd,affiliation,"Research Associate, Centre for Mass Communication Research, University of Leicester, UK"
val-sha256-d87fbed35bb8ac7928f4562a92ce936441027b8add3de321b16d4d021556fbef,affiliation,"Department of Consumer Sciences, Institute of Food Research, Reading, UK"
val-sha256-dce726ffbea44d192637505899dbddfa43a8523db2e963cc70379a02945ece8d,affiliation,"Leatherhead Food Research Association, Leatherhead, Surrey, UK"
val-sha256-8eb490c0c6d0870b0d869bd9f71b517d0bbc92dc47d70fed4f149a1055962472,ror_id,https://ror.org/04nw8w376
val-sha256-2f5238077621e974147c1c1a8993ce20329e9fa1f7905ba2b8644b60984338ce,affiliation,"Nutrition Research Centre, South Bank University, London, UK"
val-sha256-24ab8b0f64b7ab9ed35b137bd87e8f11200d0fd2b343b7eee70324b9ed812c38,affiliation,"Lecturer in Nutrition Research within the Department of Applied Consumer Studies at Queen Margaret College in Edinburgh. She is also a member of the Centre for Food Research at Queen Margaret College, where she specializes in researching food choice behaviour"
val-sha256-23a2d544562a3c9cb91b647c457f95a72ae136c694ad8bd7e0b4ea267cc9a6e6,affiliation,"(Graduate Researcher in the Department of Geography, University College, London, UK)"
val-sha256-99432095e97f10c8e89cb609ec2bd057fe3000886d805bfe8e0d23f934961821,affiliation,"(Reader in Biochemistry at the International Antioxidant Research Centre, The Rayne Institute, St Thomas’ Hospital, London, UK)"
val-sha256-57a3f08f0160447e269d5e3581ca119481778373a60293e87f2428bfd9c0fe53,affiliation,"Institute of Food Research, Norwich Research Park, Norwich, UK"
val-sha256-1230e1002d7cdfd71d5a650c52dacc3b0e87f8a05acd59957b2b62ba410ebaa6,ror_id,https://ror.org/0062dz060
val-sha256-90bba855251f4906cc03b2a240d7d242be81cd7bba4ff1fc68130b5b3c9013d8,affiliation,"(Information Manager, The Sugar Bureau, London, UK)"
val-sha256-02a8ff904802732f3fcfade34e2c2f49dba5258d4f226f3e504f6b183659fff5,affiliation,"Lecturer, Food Science in the Department of Applied Consumer Studies, Queen Margaret College, Edinburgh, UK"
val-sha256-594585c5b7a249ea0f8348f933f803c02e5d6df2f54df346125777abc52d7237,affiliation,"(Senior Lecturer, Department of Biochemistry and Molecular Biology, University College London, London, UK)"
val-sha256-b3c4e8b299e749dc5c9c02cfcc55fc25ca54ab73438d732ee057150397184703,affiliation,"(Mabel Blades is a Freelance Dietitian and Nutritionist, based at Nutrition and Dietetic Services, Rushden, UK)"
val-sha256-52c47cfca951fe2a0254860c26ad0c316b2d97dbf1a66285eb037f5200d0b8cc,affiliation,"Professor of Agricultural Marketing and Dean of the Faculty of Agriculture and Biological Sciences, University of Newcastle upon Tyne, UK"
val-sha256-5fd61e06b5b1a351580974a76b3e2b8ab1604fc56f0e408490ce77443790ac91,affiliation,(Senior Lecturer in Food Studies at University College Worcester)
val-sha256-503cd21c0f17e1205d63a9a51bfcef6cf171f973366c3739a21e4f0075c07a4c,ror_id,https://ror.org/00v6s9648
val-sha256-f37c07a5978bd9eef986f7a1edc753ff84e07629f24da71f0ee4c47d3f0faf66,affiliation,"C.B.U., Mechanical Eng. Dept., Manisa, Turkey"
val-sha256-1662118dc40425992df77ef86168a6b2bd46c0c5e8e8e31da249fd6de6eced80,affiliation,"Sakarya University, Engineering Faculty, Adapazarı, Turkey"
val-sha256-14a13f751f9356d6dbc92bb09d90c3053955e6bfafd825559c434d242b7754e8,ror_id,https://ror.org/04ttnw109
val-sha256-9977107b6bbac2daadcf4f98f0ab4413a2321d81c39537059e96ffd170bd7833,affiliation,"State Key Laboratory of Tribology, Tsinghua University, Beijing, China"
val-sha256-ed5f6328307c475d0c986c2546123602e2989bf9bedc63d5f4c3fd99731d1f2e,affiliation,"General Motors Corporation, Warren, USA"
val-sha256-9cb2cf477eab9633372e79abd715fd0287cf17ad3d3da73037da1357bf6bdf9b,ror_id,https://ror.org/05addee68
val-sha256-451ce7fab97ce837de2d534f33289b80680dac30dd2b1f571daca97a6ce7a497,affiliation,"(Rebecca A. Thacker is at the College of Business, Ohio University, Athens, Ohio, USA.)"
val-sha256-88cffe369b7e5afdbeeabb89cd3c2ccd742df938bf0ca49cbd24ff7e667eb6b4,ror_id,https://ror.org/01jr3y717
val-sha256-32cf0ace2ee1f12fd65982149ecc5577fafbb6ff9ebab0253d0dee5099352871,affiliation,"Lecturer in the Department of Decision Sciences and Managerial Economics, The Chinese University of Hong Kong, Shatin, Hong Kong"
val-sha256-7376fcbe48f4298ef7203a0f46a20ea21d33417567b25441752446c42c4cc953,affiliation,"Managing Director of Corporate Employee Relations, author of Industrial Relations Procedures and Agreements and Executive Editor of Employee and Industrial Relations Handbook"
